pair,arm,setup,ranking,k,mean,sd,ci_lo,ci_hi,n_groups,frac_active
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100,1,0.08621925462859106,0.008609248747569466,0.08266553140722976,0.08977297784995236,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100,2,0.16444680715204438,0.01224259383307231,0.15939331279150956,0.1695003015125792,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100,3,0.23450468578547085,0.015506760219611428,0.2281038097629175,0.2409055618080242,25,0.9937285991523389
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100,4,0.2943116755527671,0.020754792025907257,0.28574451847093535,0.30287883263459886,25,0.8796256459141348
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100,5,0.32998852855658,0.023316862134207996,0.32036380091248584,0.3396132562006742,25,0.5931530134893793
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100,6,0.34657431695484553,0.022772820428745594,0.33717415868942524,0.3559744752202658,25,0.2915259176218388
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50,1,0.08602396482658164,0.008582850428183667,0.0824811382959023,0.08956679135726099,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50,2,0.16412960883943012,0.012161055783721574,0.15910977173144988,0.16914944594741035,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50,3,0.23409813783342304,0.01555799228696106,0.22767611425284728,0.2405201614139988,25,0.9937285991523389
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50,4,0.2941389759320327,0.02083760191135668,0.28553763660950743,0.30274031525455797,25,0.8796256459141348
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50,5,0.32996767361531903,0.0233259798188886,0.3203391823759653,0.33959616485467276,25,0.5931530134893793
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50,6,0.34630502329017565,0.023071912839560553,0.3367814057454604,0.3558286408348909,25,0.2915259176218388
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy,1,0.0259041823308559,0.013320487659328943,0.02040575526680133,0.03140260939491047,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy,2,0.028618535356350568,0.01186584355612757,0.0237205558667516,0.03351651484594954,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy,3,0.03546425809056749,0.016685862367336508,0.02857667262267369,0.04235184355846129,25,0.9937285991523389
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy,4,0.025797585980946183,0.019525982681134684,0.01773765646695267,0.0338575154949397,25,0.8796256459141348
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy,5,0.026940157771162338,0.01952687977146861,0.018879857956478854,0.03500045758584582,25,0.5931530134893793
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy,6,0.0254770642952527,0.020309032456296377,0.01709390772033131,0.033860220870174096,25,0.2915259176218388
acousticguitar_violin,caption_noclass_tagsub,w07,lime_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_global,1,0.041662094670886274,0.01052101529950716,0.03731923300218242,0.046004956339590126,25,0.35206341225427806
acousticguitar_violin,caption_noclass_tagsub,w07,lime_global,2,0.047637897829431966,0.011427172827029524,0.04292099271719575,0.05235480294166818,25,0.04126283060287327
acousticguitar_violin,caption_noclass_tagsub,w07,lime_global,3,0.047637897829431966,0.011427172827029524,0.04292099271719575,0.05235480294166818,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_global,4,0.047637897829431966,0.011427172827029524,0.04292099271719575,0.05235480294166818,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_global,5,0.047637897829431966,0.011427172827029524,0.04292099271719575,0.05235480294166818,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_global,6,0.047637897829431966,0.011427172827029524,0.04292099271719575,0.05235480294166818,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_bow_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_bow_global,1,0.035878566260218826,0.008924433829195591,0.03219474103153457,0.03956239148890308,25,0.34102498599959313
acousticguitar_violin,caption_noclass_tagsub,w07,lime_bow_global,2,0.04582183683159855,0.012446195674995135,0.04068429976132587,0.05095937390187123,25,0.07496208022344467
acousticguitar_violin,caption_noclass_tagsub,w07,lime_bow_global,3,0.04592943032104018,0.012478687292484173,0.04077848137024738,0.05108037927183298,25,0.0018975741239892182
acousticguitar_violin,caption_noclass_tagsub,w07,lime_bow_global,4,0.04592943032104018,0.012478687292484173,0.04077848137024738,0.05108037927183298,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_bow_global,5,0.04592943032104018,0.012478687292484173,0.04077848137024738,0.05108037927183298,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_bow_global,6,0.04592943032104018,0.012478687292484173,0.04077848137024738,0.05108037927183298,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns500_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns500_global,1,0.04179103346936783,0.010468741230465657,0.03746974947584501,0.04611231746289064,25,0.35328430502924346
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns500_global,2,0.04776683662791352,0.011408384028272841,0.04305768715062303,0.05247598610520401,25,0.04126283060287327
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns500_global,3,0.04776683662791352,0.011408384028272841,0.04305768715062303,0.05247598610520401,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns500_global,4,0.04776683662791352,0.011408384028272841,0.04305768715062303,0.05247598610520401,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns500_global,5,0.04776683662791352,0.011408384028272841,0.04305768715062303,0.05247598610520401,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns500_global,6,0.04776683662791352,0.011408384028272841,0.04305768715062303,0.05247598610520401,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100_global,1,0.041786743473699726,0.010284780235694738,0.03754139484667759,0.046032092100721865,25,0.3529597591029332
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100_global,2,0.04796877284924616,0.011385002338084564,0.043269274859305276,0.05266827083918704,25,0.04290643647289423
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100_global,3,0.04796877284924616,0.011385002338084564,0.043269274859305276,0.05266827083918704,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100_global,4,0.04796877284924616,0.011385002338084564,0.043269274859305276,0.05266827083918704,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100_global,5,0.04796877284924616,0.011385002338084564,0.043269274859305276,0.05266827083918704,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns100_global,6,0.04796877284924616,0.011385002338084564,0.043269274859305276,0.05266827083918704,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50_global,1,0.0424446417287619,0.00992746796149537,0.038346784359494186,0.04654249909802962,25,0.3615443704130157
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50_global,2,0.0491914712284218,0.011209892540779094,0.044564255010238064,0.05381868744660554,25,0.04808020107307393
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50_global,3,0.0491914712284218,0.011209892540779094,0.044564255010238064,0.05381868744660554,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50_global,4,0.0491914712284218,0.011209892540779094,0.044564255010238064,0.05381868744660554,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50_global,5,0.0491914712284218,0.011209892540779094,0.044564255010238064,0.05381868744660554,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_ns50_global,6,0.0491914712284218,0.011209892540779094,0.044564255010238064,0.05381868744660554,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy_global,1,-0.012788947872464214,0.008043198901706796,-0.016109017201288364,-0.009468878543640062,25,0.08700800504451191
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy_global,2,-0.012621149477371484,0.007858744125172812,-0.015865079616600854,-0.009377219338142114,25,0.007245502924748207
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy_global,3,-0.012621149477371484,0.007858744125172812,-0.015865079616600854,-0.009377219338142114,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy_global,4,-0.012621149477371484,0.007858744125172812,-0.015865079616600854,-0.009377219338142114,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy_global,5,-0.012621149477371484,0.007858744125172812,-0.015865079616600854,-0.009377219338142114,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w07,lime_legacy_global,6,-0.012621149477371484,0.007858744125172812,-0.015865079616600854,-0.009377219338142114,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,local,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,local,1,0.06127958607973378,0.002639591661513229,0.060190016193037287,0.06236915596643027,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,local,2,0.1145476035317014,0.004371072367435361,0.11274331353731704,0.11635189352608577,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,local,3,0.1656885308565973,0.005995338723693496,0.16321377666293654,0.16816328505025804,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,local,4,0.21680707789864911,0.008148773716165151,0.213443429428284,0.22017072636901422,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,local,5,0.2666123891417235,0.010086818421464782,0.2624487551354307,0.27077602314801635,25,0.994536872994996
acousticguitar_violin,caption_noclass_tagsub,w10,local,6,0.31332368154029505,0.01131221245536699,0.3086542297372025,0.3179931333433876,25,0.9435873644290805
acousticguitar_violin,caption_noclass_tagsub,w10,local,7,0.3529782508838251,0.011478667046417066,0.3482400900025237,0.35771641176512653,25,0.8099205389114601
acousticguitar_violin,caption_noclass_tagsub,w10,local,8,0.38060766842320126,0.011780697598697428,0.375744835457416,0.38547050138898653,25,0.5719254596431318
acousticguitar_violin,caption_noclass_tagsub,w10,local,9,0.3956249264719823,0.011860595400180775,0.39072911331468524,0.4005207396292793,25,0.3372144969006909
acousticguitar_violin,caption_noclass_tagsub,w10,global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,global,1,0.02519854823770311,0.003290443051803623,0.023840320101355825,0.026556776374050392,25,0.30521812119062003
acousticguitar_violin,caption_noclass_tagsub,w10,global,2,0.028970862031599057,0.003910347218506631,0.02735675003165066,0.030584974031547453,25,0.04538729606249997
acousticguitar_violin,caption_noclass_tagsub,w10,global,3,0.029080167065771524,0.003959764021736326,0.027445656812001923,0.030714677319541125,25,0.0014689714409073101
acousticguitar_violin,caption_noclass_tagsub,w10,global,4,0.029080167065771524,0.003959764021736326,0.027445656812001923,0.030714677319541125,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,global,5,0.029080167065771524,0.003959764021736326,0.027445656812001923,0.030714677319541125,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,global,6,0.029080167065771524,0.003959764021736326,0.027445656812001923,0.030714677319541125,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,global,7,0.029080167065771524,0.003959764021736326,0.027445656812001923,0.030714677319541125,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,global,8,0.029080167065771524,0.003959764021736326,0.027445656812001923,0.030714677319541125,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,global,9,0.029080167065771524,0.003959764021736326,0.027445656812001923,0.030714677319541125,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,1,0.02209879038250716,0.010406634927826652,0.017803142610721284,0.02639443815429304,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,2,0.017278042487189133,0.009084399921662309,0.013528186500874617,0.02102789847350365,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,3,0.015542022029238052,0.00968829510645454,0.011542890362270183,0.01954115369620592,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,4,0.009938872555283999,0.006950570287008358,0.007069818151713793,0.012807926958854205,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,5,0.007083151622781859,0.008912564399731081,0.003404225853777437,0.010762077391786282,25,0.9925061450417487
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,6,0.005010876535243156,0.009514956509067102,0.0010832955246397966,0.008938457545846516,25,0.9349825476320786
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,7,0.0023003910615840345,0.010011993815890196,-0.0018323568655448557,0.006433138988712925,25,0.7930267824443809
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,8,0.003701698478960661,0.010671971772560945,-0.0007034749592640215,0.008106871917185343,25,0.5466456930829152
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy,9,0.0029190698309321263,0.011026063100554416,-0.0016322653237986922,0.007470404985662945,25,0.3165369952857766
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,1,0.012886099660484724,0.008843421041480832,0.009235714867008065,0.016536484453961383,25,0.23209310778353476
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,2,0.01425489378950483,0.008414153920615917,0.010781701754689631,0.01772808582432003,25,0.016830598833550914
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,3,0.01425489378950483,0.008414153920615917,0.010781701754689631,0.01772808582432003,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,4,0.01425489378950483,0.008414153920615917,0.010781701754689631,0.01772808582432003,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,5,0.01425489378950483,0.008414153920615917,0.010781701754689631,0.01772808582432003,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,6,0.01425489378950483,0.008414153920615917,0.010781701754689631,0.01772808582432003,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,7,0.01425489378950483,0.008414153920615917,0.010781701754689631,0.01772808582432003,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,8,0.01425489378950483,0.008414153920615917,0.010781701754689631,0.01772808582432003,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_legacy_global,9,0.01425489378950483,0.008414153920615917,0.010781701754689631,0.01772808582432003,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,1,0.06200031106017917,0.005491760105404687,0.05973342390370899,0.06426719821664935,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,2,0.11621419947456119,0.008771642361312742,0.11259344346403542,0.11983495548508695,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,3,0.1684394013221522,0.012037047678710739,0.16347075224408442,0.17340805040022,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,4,0.21976587567182782,0.016271912217970027,0.21304916042750666,0.22648259091614897,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,5,0.26906665228131066,0.018831864454898865,0.26129324068906273,0.2768400638735586,25,0.9925061450417487
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,6,0.3135236471539674,0.019643232005863584,0.30541531949744194,0.3216319748104929,25,0.9349825476320786
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,7,0.35125570850315635,0.01814824880843679,0.3437644795807963,0.3587469374255164,25,0.7930267824443809
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,8,0.37636474537900844,0.01720250742636192,0.36926389931227566,0.3834655914457412,25,0.5466456930829152
acousticguitar_violin,caption_noclass_tagsub,w10,smer_subsample,9,0.3896647932259451,0.01715832102925131,0.38258218640750036,0.39674740004438985,25,0.3165369952857766
acousticguitar_violin,caption_noclass_tagsub,w10,lime,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime,1,0.06199748695829795,0.005490776794284283,0.05973100569270918,0.06426396822388672,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime,2,0.11620895388684581,0.00877475400692993,0.11258691345213732,0.1198309943215543,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime,3,0.16843039410154131,0.01203993516810305,0.16346055312643282,0.1734002350766498,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime,4,0.21975358106734721,0.016271164682241875,0.21303717439060887,0.22646998774408555,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime,5,0.2690521030668028,0.01883220865636842,0.26127854939517126,0.2768256567384343,25,0.9925061450417487
acousticguitar_violin,caption_noclass_tagsub,w10,lime,6,0.31350008456238126,0.019642070090521907,0.3053922365209363,0.32160793260382625,25,0.9349825476320786
acousticguitar_violin,caption_noclass_tagsub,w10,lime,7,0.3512379094843036,0.01815133166771529,0.34374540802017745,0.3587304109484298,25,0.7930267824443809
acousticguitar_violin,caption_noclass_tagsub,w10,lime,8,0.37633326503105446,0.017195929706592204,0.369235134113596,0.38343139594851294,25,0.5466456930829152
acousticguitar_violin,caption_noclass_tagsub,w10,lime,9,0.3896207193605345,0.017146222711550762,0.3825431064821898,0.3966983322388792,25,0.3165369952857766
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,1,0.046013876460091516,0.0065991785801362115,0.043289869424197595,0.048737883495985436,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,2,0.08780303516185121,0.011784408379729555,0.082938670460939,0.09266739986276343,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,3,0.1260830562722631,0.01551733566447405,0.11967781492062166,0.13248829762390454,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,4,0.16453756726517024,0.02012317090576445,0.15623113056760982,0.17284400396273067,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,5,0.2016545409651888,0.023866609338045196,0.19180288882844293,0.2115061931019347,25,0.9925061450417487
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,6,0.23527515234195506,0.02521845032505655,0.22486548767148065,0.24568481701242947,25,0.9349825476320786
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,7,0.26582310784833124,0.029316540619880097,0.25372183464487524,0.27792438105178724,25,0.7930267824443809
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,8,0.285532463038514,0.03050466191509214,0.2729407574686124,0.29812416860841556,25,0.5466456930829152
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow,9,0.29445923992309614,0.029069259242873232,0.2824600394553045,0.30645844039088777,25,0.3165369952857766
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,1,0.06195423383675479,0.005491602926912099,0.05968741156037756,0.06422105611313202,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,2,0.11617253532488377,0.008771785545503003,0.11255172021082914,0.11979335043893839,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,3,0.1683464939265183,0.012052299340660226,0.1633715492718185,0.1733214385812181,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,4,0.21961530626980907,0.016308637798487874,0.21288343145092675,0.2263471810886914,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,5,0.26891886604344084,0.01885266016263789,0.2611368704049348,0.2767008616819469,25,0.9925061450417487
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,6,0.3133695052665213,0.019606135016246244,0.3052764904946982,0.3214625200383444,25,0.9349825476320786
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,7,0.35112570559893336,0.018153784081140625,0.34363219182829896,0.35861921936956775,25,0.7930267824443809
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,8,0.37612690634661017,0.017149393363049995,0.36904798468765176,0.38320582800556857,25,0.5466456930829152
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns500,9,0.3894591672943821,0.017159197074790085,0.38237619886211194,0.3965421357266523,25,0.3165369952857766
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,1,0.0617688050828083,0.005556708394710006,0.059475108590162626,0.06406250157545397,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,2,0.11582615123906267,0.008776785313260543,0.11220327232231139,0.11944903015581396,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,3,0.1680235988397305,0.012090471565456942,0.16303289746506028,0.17301430021440073,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,4,0.2190766899828162,0.016333522753575712,0.2123345431593315,0.2258188368063009,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,5,0.26817873703718986,0.01891690298302818,0.2603702232657641,0.27598725080861564,25,0.9925061450417487
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,6,0.3122669183546358,0.019946125542718907,0.3040335623911019,0.32050027431816974,25,0.9349825476320786
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,7,0.3500424900325308,0.018254938396879614,0.34250722181254517,0.3575777582525164,25,0.7930267824443809
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,8,0.37480297907666693,0.01740188047644539,0.3676198358596752,0.38198612229365864,25,0.5466456930829152
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns100,9,0.3876331697129375,0.017092089510806294,0.3805779019216234,0.3946884375042516,25,0.3165369952857766
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,1,0.06157764859739165,0.005512162292680132,0.0593023398319271,0.0638529573628562,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,2,0.11512990391461067,0.008602109318710506,0.11157912770463994,0.1186806801245814,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,3,0.16677299358946726,0.01165720131042618,0.16196113738602788,0.17158484979290664,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,4,0.2178073178378601,0.0162627410407089,0.21109438826945046,0.22452024740626972,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,5,0.2665393744253978,0.01850410850275988,0.2589012538407868,0.2741774950100088,25,0.9925061450417487
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,6,0.3105177790897009,0.019364704178969357,0.3025244220694355,0.31851113610996634,25,0.9349825476320786
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,7,0.34750150731718904,0.01898565858554969,0.3396646126279337,0.3553384020064444,25,0.7930267824443809
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,8,0.3728990420599389,0.017354086660276796,0.36573562716063623,0.38006245695924157,25,0.5466456930829152
acousticguitar_violin,caption_noclass_tagsub,w10,lime_ns50,9,0.3856197856584319,0.017573458872406758,0.37836581836051403,0.3928737529563498,25,0.3165369952857766
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,1,0.01242886892256775,0.010027609464020188,0.008289675172695984,0.016568062672439515,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,2,0.01704553163578314,0.008147882059176844,0.013682251223333166,0.020408812048233114,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,3,0.022649381140398182,0.009389164154068855,0.01877372466190376,0.026525037618892605,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,4,0.020080710318511788,0.011305423902760398,0.015414060692211334,0.024747359944812242,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,5,0.02266427225064318,0.014025111828436368,0.01687499062476678,0.02845355387651958,25,0.9925061450417487
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,6,0.026746017251535793,0.018262865117173694,0.019207477042227514,0.03428455746084407,25,0.9349825476320786
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,7,0.029111287336135726,0.02097318206998118,0.02045398327473636,0.03776859139753509,25,0.7930267824443809
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,8,0.03057189616565137,0.01836286190533985,0.022992079310890378,0.038151713020412356,25,0.5466456930829152
acousticguitar_violin,caption_noclass_tagsub,w10,lime_legacy,9,0.030416418124330647,0.02185990916051759,0.02139309110958834,0.03943974513907295,25,0.3165369952857766
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,1,0.032556638575992725,0.00910957025979258,0.028796392784745658,0.03631688436723979,25,0.39363119529945906
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,2,0.03891240862344954,0.010129998527261088,0.0347309507455079,0.04309386650139117,25,0.06607626109824923
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,3,0.03900324570535095,0.010013981979708826,0.03486967710453295,0.04313681430616895,25,0.0007547169811320754
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,4,0.03900324570535095,0.010013981979708826,0.03486967710453295,0.04313681430616895,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,5,0.03900324570535095,0.010013981979708826,0.03486967710453295,0.04313681430616895,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,6,0.03900324570535095,0.010013981979708826,0.03486967710453295,0.04313681430616895,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,7,0.03900324570535095,0.010013981979708826,0.03486967710453295,0.04313681430616895,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,8,0.03900324570535095,0.010013981979708826,0.03486967710453295,0.04313681430616895,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_global,9,0.03900324570535095,0.010013981979708826,0.03486967710453295,0.04313681430616895,25,0.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow_global,0,0.0,0.0,0.0,0.0,25,1.0
acousticguitar_violin,caption_noclass_tagsub,w10,lime_bow_global,1,0.02502367011856374,0.006906369703989749,0.022172860818936577,0.027874479418190903,25,0.32400720056879373
