pair,arm,setup,level,repeat,fold,n,n_pos,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,roc_auc,pr_auc,log_loss,brier,mcc,kappa,tn,fp,fn,tp,precision_acousticguitar,recall_acousticguitar,f1_acousticguitar,precision_violin,recall_violin,f1_violin,n_train,n_test,precision_ambulance,recall_ambulance,f1_ambulance,precision_firetruck,recall_firetruck,f1_firetruck,precision_ant,recall_ant,f1_ant,precision_bee,recall_bee,f1_bee,precision_cucumber,recall_cucumber,f1_cucumber,precision_zucchini,recall_zucchini,f1_zucchini,precision_hotpot,recall_hotpot,f1_hotpot,precision_vase,recall_vase,f1_vase
acousticguitar_violin,caption_noclass_tagsub,w05,image,2,3,207,97,0.748792270531401,0.7484067478912839,0.7478956228956228,0.7484067478912839,0.7480808837296387,0.8481724461105905,0.8226249305509221,0.5262033162286093,0.17284496883648234,0.49630210759167964,0.49620893007582145,83,27,25,72,0.7685185185185185,0.7545454545454545,0.7614678899082569,0.7272727272727273,0.7422680412371134,0.7346938775510204,4265,1035,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,2,4,935,480,0.760427807486631,0.7594551282051282,0.7612301536078482,0.7594551282051282,0.7596555491292334,0.8511927655677656,0.8501491651813967,0.5135763349951945,0.1680748476102314,0.5206822562575744,0.5197431781701445,329,126,98,382,0.7704918032786885,0.7230769230769231,0.746031746031746,0.7519685039370079,0.7958333333333333,0.7732793522267206,4365,935,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,2,4,187,96,0.7593582887700535,0.7587568681318682,0.759469696969697,0.7587568681318682,0.7589170605930382,0.8664720695970697,0.8665250209693601,0.5069751968851922,0.16440153502574079,0.5182260748476621,0.5179584120982987,67,24,21,75,0.7613636363636364,0.7362637362637363,0.7486033519553073,0.7575757575757576,0.78125,0.7692307692307693,4365,935,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,3,0,1085,535,0.7898617511520737,0.78946474086661,0.790654027012824,0.78946474086661,0.7895311798096949,0.8717179269328803,0.8799187239589963,0.5099457195819913,0.16539183266389593,0.5801175488161128,0.5793429465378861,450,100,128,407,0.7785467128027682,0.8181818181818182,0.7978723404255319,0.8027613412228797,0.7607476635514019,0.781190019193858,4215,1085,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,3,0,217,107,0.8018433179723502,0.801231945624469,0.8040216086434574,0.801231945624469,0.8012354883374162,0.8959218351741717,0.9057642963850133,0.5030795647728672,0.1615126052830011,0.6052471253415402,0.6031557011015183,93,17,26,81,0.7815126050420168,0.8454545454545455,0.8122270742358079,0.826530612244898,0.7570093457943925,0.7902439024390244,4215,1085,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,3,1,995,495,0.7507537688442211,0.7508383838383839,0.7510757645612417,0.7508383838383839,0.7507112145605017,0.8392080808080808,0.8165649695588701,0.5282670450244147,0.1741324432567239,0.5019140922649151,0.5015855703003494,367,133,115,380,0.7614107883817427,0.734,0.7474541751527495,0.7407407407407407,0.7676767676767676,0.753968253968254,4305,995,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,3,1,199,99,0.7688442211055276,0.768888888888889,0.7689432208526975,0.768888888888889,0.7688383838383839,0.857878787878788,0.8402173620713398,0.521693966994538,0.17027311569297107,0.5378321069972706,0.5377234622765377,76,24,22,77,0.7755102040816326,0.76,0.7676767676767676,0.7623762376237624,0.7777777777777778,0.77,4305,995,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,3,2,1145,520,0.7248908296943232,0.7198923076923076,0.7230172946455877,0.7198923076923076,0.7208356779240561,0.8092338461538462,0.7871803028236558,0.5425779026929796,0.1820066423823621,0.44289857789301434,0.44214157006194565,484,141,174,346,0.7355623100303952,0.7744,0.7544816835541699,0.7104722792607803,0.6653846153846154,0.6871896722939425,4155,1145,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,3,2,229,104,0.7336244541484717,0.7277307692307693,0.732560879811469,0.7277307692307693,0.7289730505810907,0.8283846153846154,0.8023396118951811,0.536380248901279,0.17835527053597147,0.46026630575113925,0.45879663709271246,99,26,35,69,0.7388059701492538,0.792,0.7644787644787645,0.7263157894736842,0.6634615384615384,0.6934673366834171,4155,1145,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,3,3,1010,500,0.6851485148514852,0.6848823529411765,0.6854758757435558,0.6848823529411765,0.6847913133597137,0.7685058823529411,0.7411857693958244,0.58195272217684,0.19852731619899802,0.3703577531052584,0.36993879472693025,363,147,171,329,0.6797752808988764,0.711764705882353,0.6954022988505747,0.6911764705882353,0.658,0.6741803278688525,4290,1010,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,3,3,202,100,0.698019801980198,0.6976470588235295,0.6988754069251257,0.6976470588235295,0.6974191488839231,0.7877450980392157,0.7591566586543872,0.5732231618394674,0.194123839975886,0.3965205631544658,0.39556558422446786,75,27,34,66,0.6880733944954128,0.7352941176470589,0.7109004739336493,0.7096774193548387,0.66,0.6839378238341969,4290,1010,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,3,4,1065,465,0.7539906103286385,0.7531182795698925,0.7505730323523776,0.7531182795698925,0.7513863842101887,0.8334767025089606,0.8027794913631254,0.5288197977079154,0.17470089270723452,0.5036848810740494,0.5030720735160549,456,144,118,347,0.794425087108014,0.76,0.7768313458262351,0.7067209775967414,0.7462365591397849,0.7259414225941423,4235,1065,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,3,4,213,93,0.7746478873239436,0.7733870967741936,0.7711517952364024,0.7733870967741936,0.7719892952720785,0.8469534050179212,0.81786407602133,0.522787844858836,0.1714421035705114,0.5445343040976965,0.5441412520064206,94,26,22,71,0.8103448275862069,0.7833333333333333,0.7966101694915254,0.7319587628865979,0.7634408602150538,0.7473684210526316,4235,1065,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,4,0,1210,555,0.7413223140495868,0.7391995048483598,0.7395454545454545,0.7391995048483598,0.7393596338798755,0.8313871123031428,0.8169518840158854,0.5314426366165294,0.17578388355171076,0.47874483439906906,0.4787282361847086,501,154,159,396,0.759090909090909,0.7648854961832061,0.7619771863117871,0.72,0.7135135135135136,0.7167420814479638,4090,1210,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,4,0,242,111,0.768595041322314,0.7635650918093666,0.7691173372656415,0.7635650918093666,0.7649833518312985,0.8514888934736263,0.8410997981237776,0.5244418654588952,0.1717928720536438,0.5326534922589397,0.5307804168686379,108,23,33,78,0.7659574468085106,0.8244274809160306,0.7941176470588235,0.7722772277227723,0.7027027027027027,0.7358490566037735,4090,1210,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,4,1,1075,490,0.7786046511627907,0.7778562707134136,0.7768941685265918,0.7778562707134136,0.7772769374338404,0.8619658119658119,0.8353693000188875,0.515924039848381,0.16811636271401761,0.5547496049537674,0.5546097068449272,460,125,113,377,0.8027923211169284,0.7863247863247863,0.7944732297063903,0.750996015936255,0.7693877551020408,0.7600806451612904,4225,1075,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,4,1,215,98,0.8,0.7988400488400489,0.7983716475095786,0.7988400488400489,0.7985882660508485,0.8782487353915925,0.8510238012631738,0.5105995354470332,0.16483941100957727,0.5972115126628029,0.5971853078297242,95,22,21,77,0.8189655172413793,0.811965811965812,0.8154506437768241,0.7777777777777778,0.7857142857142857,0.7817258883248731,4225,1075,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,4,2,970,490,0.7587628865979381,0.758843537414966,0.758843537414966,0.758843537414966,0.7587628865979381,0.8177848639455783,0.8151647808210827,0.5424644602984673,0.18122480935730392,0.5176870748299319,0.517577045696068,368,112,122,368,0.7510204081632653,0.7666666666666667,0.7587628865979381,0.7666666666666667,0.7510204081632653,0.7587628865979381,4330,970,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,4,2,194,98,0.7525773195876289,0.7527636054421769,0.7529787234042553,0.7527636054421769,0.7525510204081632,0.8355654761904762,0.8335685991827864,0.5356229575800697,0.1774267261318329,0.5057422830961192,0.5053123671908202,74,22,26,72,0.74,0.7708333333333334,0.7551020408163265,0.7659574468085106,0.7346938775510204,0.75,4330,970,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,4,3,1020,460,0.7313725490196078,0.7276009316770187,0.7287946428571428,0.7276009316770187,0.7280942077489454,0.8067061335403727,0.7691031963288165,0.5483326367050139,0.18326112014976195,0.45639401344450803,0.45626459143968867,429,131,143,317,0.75,0.7660714285714286,0.7579505300353356,0.7075892857142857,0.6891304347826087,0.698237885462555,4280,1020,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,4,3,204,92,0.75,0.7480590062111802,0.7476024411508282,0.7480590062111802,0.7478123863774089,0.828222049689441,0.7831087994275366,0.540016451568199,0.1787739436574801,0.4956612370857203,0.49563699825479934,86,26,25,67,0.7747747747747747,0.7678571428571429,0.7713004484304933,0.7204301075268817,0.7282608695652174,0.7243243243243244,4280,1020,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,caption,4,4,1025,520,0.7151219512195122,0.7150894897182025,0.7150681958374265,0.7150894897182025,0.7150761193234176,0.8126999238385377,0.8195538532132336,0.5442273544628505,0.18217348135330427,0.43015768502857904,0.4301544085448279,360,145,147,373,0.7100591715976331,0.7128712871287128,0.7114624505928854,0.7200772200772201,0.7173076923076923,0.7186897880539499,4275,1025,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w05,image,4,4,205,104,0.7317073170731707,0.7318640517897943,0.7318640517897943,0.7318640517897943,0.7317073170731707,0.8303503427265804,0.8374630392039861,0.5374238758338349,0.17864653243669365,0.4637281035795887,0.4635295237188942,75,26,29,75,0.7211538461538461,0.7425742574257426,0.7317073170731707,0.7425742574257426,0.7211538461538461,0.7317073170731707,4275,1025,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,0,0,1015,520,0.7182266009852217,0.7187839937839937,0.7189115646258504,0.7187839937839937,0.7182197631527858,0.8037781662781663,0.8153784970023567,0.5562623954126535,0.18716859786039403,0.43769553981893117,0.4369314324507807,367,128,158,362,0.699047619047619,0.7414141414141414,0.7196078431372549,0.7387755102040816,0.6961538461538461,0.7168316831683168,4285,1015,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,0,0,203,104,0.7142857142857143,0.7148407148407148,0.7149659863945579,0.7148407148407148,0.7142787808192583,0.8211926961926962,0.8347007869648879,0.549562364343854,0.18381642171718465,0.4298066829794352,0.4290563475899525,73,26,32,72,0.6952380952380952,0.7373737373737373,0.7156862745098039,0.7346938775510204,0.6923076923076923,0.7128712871287128,4285,1015,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,0,1,1035,505,0.7391304347826086,0.737436951242294,0.7428872819556344,0.737436951242294,0.7370980973597856,0.8291780310106482,0.8281732256074799,0.5400740275389312,0.1795937231560935,0.48029330923123753,0.47634217183547267,428,102,168,337,0.7181208053691275,0.8075471698113208,0.7602131438721137,0.7676537585421412,0.6673267326732674,0.7139830508474576,4265,1035,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,0,1,207,101,0.7584541062801933,0.7566784980384831,0.7632183908045977,0.7566784980384831,0.7564018075691961,0.8465346534653465,0.8423708861864961,0.5345862080667753,0.17656577910654142,0.5198557538695926,0.5150407646893449,88,18,32,69,0.7333333333333333,0.8301886792452831,0.7787610619469026,0.7931034482758621,0.6831683168316832,0.7340425531914894,4265,1035,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,0,2,1050,455,0.7447619047619047,0.7372979961215256,0.7404636155726323,0.7372979961215256,0.7385380429934885,0.8285160217933327,0.7833465623577123,0.5424878497700186,0.17981221280957965,0.47775112397784053,0.477311142894292,472,123,145,310,0.7649918962722853,0.7932773109243697,0.7788778877887789,0.7159353348729792,0.6813186813186813,0.6981981981981982,4250,1050,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,0,2,210,91,0.7380952380952381,0.7301228183581124,0.7336834208552139,0.7301228183581124,0.7314640440817466,0.8439375750300121,0.8066485015168847,0.5365342145696353,0.17674531009595304,0.46379257178513206,0.46324007807417045,94,25,30,61,0.7580645161290323,0.7899159663865546,0.7736625514403292,0.7093023255813954,0.6703296703296703,0.6892655367231638,4250,1050,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,0,3,1105,545,0.783710407239819,0.7830684796854521,0.7860072699825202,0.7830684796854521,0.7829824089983886,0.8540153997378769,0.8522298236618788,0.5250174627582248,0.17200403841690393,0.5690681614461968,0.5668194828307349,465,95,144,401,0.7635467980295566,0.8303571428571429,0.795551753635586,0.8084677419354839,0.7357798165137615,0.7704130643611912,4195,1105,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,0,3,221,109,0.7963800904977375,0.7954210353866318,0.8021025297369744,0.7954210353866318,0.7950203021621287,0.8753276539973788,0.8753324198546237,0.5184092521640966,0.1683535545307568,0.5974862078000385,0.5919330351647449,97,15,30,79,0.7637795275590551,0.8660714285714286,0.8117154811715481,0.8404255319148937,0.7247706422018348,0.7783251231527094,4195,1105,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,0,4,1095,490,0.7442922374429224,0.7457075392140327,0.743145266278115,0.7457075392140327,0.7432126393653516,0.8401315567549335,0.7942930082065275,0.5362295019845035,0.17729352982240132,0.4888460904977613,0.48725667268713635,443,162,118,372,0.7896613190730838,0.7322314049586777,0.7598627787307033,0.6966292134831461,0.7591836734693878,0.7265625,4205,1095,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,0,4,219,98,0.7442922374429224,0.7443498060381177,0.7422658862876255,0.7443498060381177,0.7427420708172512,0.8577331759149942,0.8218835807321356,0.5295674676588352,0.17377530001827401,0.48661123013771046,0.4858723903747799,90,31,25,73,0.782608695652174,0.743801652892562,0.7627118644067796,0.7019230769230769,0.7448979591836735,0.7227722772277227,4205,1095,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,1,0,1125,520,0.7413333333333333,0.7374841068022886,0.7406974871134021,0.7374841068022886,0.7383564107174969,0.8332660521296885,0.8075648147355737,0.5360453011600348,0.17758101955524785,0.47817079683594926,0.4772246397061758,477,128,163,357,0.7453125,0.7884297520661157,0.7662650602409639,0.7360824742268042,0.6865384615384615,0.7104477611940299,4175,1125,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,1,0,225,104,0.7422222222222222,0.7387158296249206,0.7413626868070062,0.7387158296249206,0.7395001596933887,0.8543388429752066,0.8320840648188168,0.5295601615558011,0.17406592229736526,0.4800712198065381,0.4793744514481768,95,26,32,72,0.7480314960629921,0.7851239669421488,0.7661290322580645,0.7346938775510204,0.6923076923076923,0.7128712871287128,4175,1125,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,1,1,965,480,0.8,0.7998281786941581,0.8012724227827558,0.7998281786941581,0.7997212690431205,0.8946262886597938,0.8855497728788346,0.49690096682167934,0.15885580386438364,0.601098866456193,0.599856051735436,404,81,112,368,0.7829457364341085,0.8329896907216495,0.8071928071928072,0.8195991091314031,0.7666666666666667,0.7922497308934338,4335,965,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,1,1,193,96,0.8134715025906736,0.8132517182130584,0.8156926406926407,0.8132517182130584,0.8130650021523891,0.9132302405498282,0.9007760341203983,0.4920854412362338,0.15587345449384007,0.628939622298317,0.62677266867211,83,14,22,74,0.7904761904761904,0.8556701030927835,0.8217821782178217,0.8409090909090909,0.7708333333333334,0.8043478260869565,4335,965,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,1,2,1125,525,0.7466666666666667,0.7459523809523809,0.7455812803509617,0.7459523809523809,0.7457377115482066,0.8226825396825398,0.7787405990613725,0.5542021331162815,0.1845901514318551,0.49153352121560623,0.49149518258594027,454,146,139,386,0.7655986509274874,0.7566666666666667,0.7611064543168483,0.7255639097744361,0.7352380952380952,0.7303689687795648,4175,1125,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,1,2,225,105,0.7422222222222222,0.7410714285714286,0.7410714285714286,0.7410714285714286,0.7410714285714286,0.8423015873015873,0.8071935594489699,0.5467538038276847,0.1811459892793229,0.48214285714285715,0.4821428571428571,91,29,29,76,0.7583333333333333,0.7583333333333333,0.7583333333333333,0.7238095238095238,0.7238095238095238,0.7238095238095238,4175,1125,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,1,3,980,460,0.710204081632653,0.7047240802675585,0.7128205128205127,0.7047240802675585,0.7050132485426603,0.8003072742474917,0.7972652059459917,0.5525284279436049,0.1859949804493818,0.4174660884395265,0.4130746520455504,413,107,177,283,0.7,0.7942307692307692,0.7441441441441441,0.7256410256410256,0.6152173913043478,0.6658823529411765,4320,980,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,1,3,196,92,0.7040816326530612,0.6979515050167224,0.7076754385964912,0.6979515050167224,0.6979166666666667,0.8207566889632107,0.8174694554380455,0.5459966975139523,0.18248958765347975,0.40551037286453406,0.39991554054054046,83,21,37,55,0.6916666666666667,0.7980769230769231,0.7410714285714286,0.7236842105263158,0.5978260869565217,0.6547619047619048,4320,980,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,1,4,1105,530,0.7330316742081447,0.7318867924528302,0.7328157636376815,0.7318867924528302,0.7321330989729065,0.8043018867924528,0.8002355294017309,0.5547487554604101,0.18682578467288397,0.46470162755212385,0.46442507537234357,437,138,157,373,0.7356902356902357,0.76,0.7476475620188195,0.7299412915851272,0.7037735849056603,0.7166186359269933,4195,1105,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,1,4,221,106,0.7149321266968326,0.7142739950779327,0.7144499178981938,0.7142739950779327,0.7143472641102973,0.8213289581624282,0.8193279309644146,0.5480822847099446,0.1832835381219907,0.42872387688198865,0.42870624923064304,84,31,32,74,0.7241379310344828,0.7304347826086957,0.7272727272727273,0.7047619047619048,0.6981132075471698,0.7014218009478673,4195,1105,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,2,0,1020,455,0.7254901960784313,0.7192648059904697,0.7226107870511155,0.7192648059904697,0.7203717410971298,0.8072663619566274,0.7830512900165871,0.5522951559689788,0.18512010770680665,0.4418629246005988,0.44117244213121487,439,126,154,301,0.7403035413153457,0.7769911504424779,0.7582037996545768,0.7049180327868853,0.6615384615384615,0.6825396825396826,4280,1020,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,2,0,204,91,0.7549019607843137,0.7488087134104833,0.7529411764705882,0.7488087134104833,0.7501959247648903,0.831080424000778,0.8113593135891224,0.5445729803575163,0.1810506856321478,0.5017328718997035,0.5008319467554077,91,22,28,63,0.7647058823529411,0.8053097345132744,0.7844827586206896,0.7411764705882353,0.6923076923076923,0.7159090909090909,4280,1020,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,2,1,1080,545,0.6925925925925925,0.6930806825002143,0.6950879320800485,0.6930806825002143,0.6919322965890541,0.7945314241618794,0.7929657774640781,0.5670544829013678,0.1917299152419515,0.38816342472505694,0.3857644539614561,399,136,196,349,0.6705882352941176,0.7457943925233644,0.7061946902654868,0.7195876288659794,0.6403669724770642,0.6776699029126214,4220,1080,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,2,1,216,109,0.6898148148148148,0.6902597959358656,0.6918886198547216,0.6902597959358656,0.6892753623188406,0.8130841121495328,0.8097935080120788,0.5605404822493367,0.18850875376149057,0.38214494452222814,0.38016104163097486,79,28,39,70,0.6694915254237288,0.7383177570093458,0.7022222222222222,0.7142857142857143,0.6422018348623854,0.6763285024154589,4220,1080,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,2,2,1230,550,0.7837398373983739,0.775735294117647,0.7852034382052303,0.775735294117647,0.7782227452171272,0.8552299465240641,0.8279963613759111,0.5244763064269905,0.17167439417436609,0.5608588197287562,0.5576735885788449,579,101,165,385,0.7782258064516129,0.8514705882352941,0.8132022471910112,0.7921810699588477,0.7,0.7432432432432432,4070,1230,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,2,2,246,110,0.7723577235772358,0.764572192513369,0.7728902371759514,0.764572192513369,0.7667930660888407,0.8740641711229946,0.8471325085782088,0.5191374703529751,0.16847698617150472,0.5373980586683758,0.5347203458524723,114,22,34,76,0.7702702702702703,0.8382352941176471,0.8028169014084507,0.7755102040816326,0.6909090909090909,0.7307692307692307,4070,1230,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,2,3,1035,485,0.7391304347826086,0.738584817244611,0.7381776606812722,0.738584817244611,0.7383368165576755,0.8291302717900656,0.8200270876939426,0.5383630275017973,0.17919093863006863,0.47676230406939807,0.47670499232238495,411,139,131,354,0.7583025830258303,0.7472727272727273,0.7527472527472527,0.718052738336714,0.7298969072164948,0.7239263803680982,4265,1035,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,2,3,207,97,0.7342995169082126,0.733552014995314,0.7332896461336829,0.733552014995314,0.7334035827186511,0.8464854732895969,0.8424229028191998,0.5317530932718849,0.175806421699584,0.4668415874022595,0.4668196506345712,82,28,27,70,0.7522935779816514,0.7454545454545455,0.7488584474885844,0.7142857142857143,0.7216494845360825,0.717948717948718,4265,1035,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,2,4,935,480,0.7903743315508022,0.7898809523809525,0.7904714713061352,0.7898809523809525,0.7900455516144702,0.8594207875457875,0.8545630898172996,0.5201974280719217,0.16992624656316957,0.5803521232552491,0.5801603665521191,351,104,92,388,0.7923250564334086,0.7714285714285715,0.7817371937639198,0.7886178861788617,0.8083333333333333,0.7983539094650206,4365,935,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,2,4,187,96,0.7967914438502673,0.796073717948718,0.7972988505747127,0.796073717948718,0.7963196514560881,0.8771749084249084,0.8758284039303277,0.5141832997461039,0.16679068925099572,0.5933713037602527,0.5928260371304148,70,21,17,79,0.8045977011494253,0.7692307692307693,0.7865168539325843,0.79,0.8229166666666666,0.8061224489795918,4365,935,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,3,0,1085,535,0.7695852534562212,0.7685471537807986,0.7753348478724442,0.7685471537807986,0.7678798811544991,0.8626915887850468,0.87027385541548,0.518788303034803,0.16971215294766565,0.5438396445012594,0.5381642347572915,464,86,164,371,0.7388535031847133,0.8436363636363636,0.7877758913412564,0.811816192560175,0.6934579439252336,0.7479838709677419,4215,1085,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,3,0,217,107,0.7649769585253456,0.7638487680543755,0.7716972878390201,0.7638487680543755,0.762963438925657,0.8879354290569244,0.8949638682800958,0.5129759745959633,0.16621614730519654,0.5354885420997934,0.5288432883477372,93,17,34,73,0.7322834645669292,0.8454545454545455,0.7848101265822784,0.8111111111111111,0.6822429906542056,0.7411167512690355,4215,1085,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,3,1,995,495,0.7728643216080402,0.7728080808080808,0.7729735193046291,0.7728080808080808,0.7728126894322085,0.8511838383838384,0.8104298894387942,0.532284391331217,0.17433869160592144,0.5457815750386722,0.5456712799272654,392,108,118,377,0.7686274509803922,0.784,0.7762376237623763,0.777319587628866,0.7616161616161616,0.7693877551020408,4305,995,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,3,1,199,99,0.7788944723618091,0.7787878787878788,0.7793522267206479,0.7787878787878788,0.778754800889428,0.8676767676767677,0.8344598108266228,0.5263174454084886,0.1712910514174819,0.5581398201960508,0.5576884219034148,80,20,24,75,0.7692307692307693,0.8,0.7843137254901961,0.7894736842105263,0.7575757575757576,0.7731958762886598,4305,995,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,3,2,1145,520,0.7135371179039302,0.7078769230769231,0.7116541353383459,0.7078769230769231,0.7088682170542635,0.8080061538461538,0.7880411748031357,0.5487448622418564,0.18416850618398117,0.41951405416573107,0.41845772685041804,481,144,184,336,0.7233082706766917,0.7696,0.7457364341085271,0.7,0.6461538461538462,0.672,4155,1145,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,3,2,229,104,0.7117903930131004,0.7053076923076923,0.7103230890464933,0.7053076923076923,0.7064102564102563,0.8273846153846154,0.8108883985105851,0.5416994919997348,0.18040200636340978,0.41560051997638703,0.41395889879798364,97,28,38,66,0.7185185185185186,0.776,0.7461538461538462,0.7021276595744681,0.6346153846153846,0.6666666666666666,4155,1145,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,caption,3,3,1010,500,0.7029702970297029,0.7022352941176471,0.7070286154735523,0.7022352941176471,0.7009994316028798,0.7768313725490197,0.7608993366330342,0.580626150544179,0.19758755543430712,0.4092358388072243,0.40504241281809605,396,114,186,314,0.6804123711340206,0.7764705882352941,0.7252747252747253,0.7336448598130841,0.628,0.6767241379310345,4290,1010,,,,,,,,,,,,,,,,,,,,,,,,
acousticguitar_violin,caption_noclass_tagsub,w07,image,3,3,202,100,0.7079207920792079,0.707156862745098,0.7124685771744595,0.707156862745098,0.7058373441935086,0.7959803921568627,0.782005467633595,0.5720543070163602,0.19358998242817324,0.4195918201270172,0.41492390770741283,80,22,37,63,0.6837606837606838,0.7843137254901961,0.730593607305936,0.7411764705882353,0.63,0.6810810810810811,4290,1010,,,,,,,,,,,,,,,,,,,,,,,,
